country,kl_divergence,clarity,pred_num_caps,pred_eci,actual_eci,best_rho,best_nu
SAU,2.4462251337151986,0.26372031588729816,32,54.826421890778605,0.94516796,0,2.0
BRB,1.6024649703328535,0.1134623060408062,26,60.2119188603436,0.9766674,1,2.0
SVK,0.8003258556799111,0.21450590289618543,19,59.21642629849731,1.0151131,1,2.0
VGB,1.6274417385225872,0.20901664527438457,35,55.24903358806347,1.0216016,1,4.0
S19,1.0860825294545347,0.325402317032906,24,57.918380545466334,1.0526012,1,2.0
GEO,1.6221089988539832,0.1874692873784316,26,58.593627093698956,1.062729,0,3.0
ARM,1.963732471298199,0.06593243103014024,24,59.68696485153722,1.0684712,0,3.0
ESP,0.7681914525021073,0.17670881096938118,21,61.11303163465236,1.0798624,0,1.0
NIU,1.8762460606669833,0.33326537138159773,26,61.65509732146207,1.0815316,0,3.0
NFK,2.5316012035971753,0.15429988378077608,35,58.23315131364051,1.0858049,0,3.0
UKR,0.8383025237184876,0.1439743004862153,28,58.79006420593239,1.1054374,0,1.0
BMU,2.4057174841080515,0.19488912154424054,24,63.04475360020396,1.1264267,1,3.0
SMR,2.0164066926593773,0.13358645612918085,26,55.81917060963492,1.1462882,1,3.0
MYT,2.6571320810295194,0.2265873586202094,23,54.71168692131247,1.1526499,1,3.0
ITA,0.3166761636582958,0.19710676409298034,43,58.50262578403865,1.1766596,1,1.0
SVN,0.41317468664313317,0.2880230328059449,31,60.0742803252816,1.1914092,0,1.0
SGP,1.5367515554701978,0.3658960673351843,30,58.49779458742493,1.1954397,1,3.0
GIB,2.1915422635010184,0.13238608447988043,35,55.91372077508563,1.2168465,1,4.0
ISR,1.2749057519484266,0.12182780339600152,23,57.23337560123832,1.2435892,1,1.0
AIA,1.4005996651575479,0.11802316813608016,29,59.72756546530154,1.3110389,0,1.0
ASM,1.614319319939687,0.03488260564675327,30,56.11498720346794,1.3271782,1,1.0
CZE,0.4966785838276886,0.26484390635211585,20,61.138354251716976,1.3629739,1,1.0
DNK,0.3627666668671274,0.1919941628455385,39,58.45702060306899,1.3785177,0,3.0
RUS,1.022820574329636,0.05058874508302058,27,57.838203037896974,1.482855,1,1.0
SHN,1.7301573830209611,0.03281139536512334,24,58.28716271297117,1.4994694,1,0.5
CAN,0.7342821303589695,0.15940170490030114,36,59.041970208674606,1.51156,1,1.0
NOR,1.3216992093408322,0.07288397259417057,26,57.847288950463856,1.5119301,0,0.5
LUX,0.6436762177204541,0.3657848760173006,27,60.008902424115206,1.551651,1,2.0
BEL,0.9846968587933399,0.01659230401364764,22,50.9361753583341,1.6285744,-9,1.0
NLD,0.6090896409138737,0.22393382829471897,24,59.638566266005945,1.6601297,1,1.0
FRA,0.5559419457550437,0.20146701716827808,33,59.819533605310426,1.6603112,0,1.0
AUT,0.2393010897957299,0.37768043159542586,21,60.72811499868857,1.6959158,1,1.0
IRL,1.1092867572661902,0.22063871772920796,33,59.71065072510213,1.6977652,1,3.0
GBR,0.7777852525634772,0.09695607350452817,23,59.37711599112737,2.0161607,0,0.5
CHE,1.1037558135604444,0.11100123226672798,25,56.791864525621804,2.0574787,0,1.0
FIN,0.7400216376004078,0.25547729882895387,27,59.699899818409165,2.0749502,0,1.0
USA,0.8188137847470975,0.24304886428657801,34,59.296479908785706,2.086813,1,2.0
SWE,0.8594278311784458,0.20448604216831034,36,61.178479951781064,2.1892536,1,2.0
DEU,0.6452882117057381,0.2045857846236936,28,60.38710346729095,2.260488,0,2.0
JPN,1.1759519218469061,0.15961546712406183,31,60.565291223750776,2.4076514,0,1.0
