country,kl_divergence,clarity,pred_num_caps,pred_eci,actual_eci,best_rho,best_nu
KGZ,1.3984590752026724,0.05811623677011435,28,58.18093031320832,-0.59922576,-3,0.5
MDV,2.4769290242568727,0.20347786523841704,25,59.46429662450946,-0.5961132,-9,1.0
IDN,1.1782785181834639,0.13575465256487973,26,55.4450949396517,-0.5945679,0,1.0
BLZ,2.6458006360725834,0.3560279577114994,30,54.57955282355221,-0.5938584,0,2.0
KEN,1.2246253394149094,0.478227343289628,29,60.43818602410175,-0.5796386,leontief,4.0
SEN,1.307043570642589,0.07489928391080625,22,58.61154165600585,-0.5693306,1,4.0
DJI,2.3819596672710057,0.3069478572417941,22,57.792191505087686,-0.5624944,1,3.0
UGA,1.1390454121287448,0.1567383537549467,26,54.622228311345346,-0.5242229,0,0.5
PCN,1.9692048454529762,0.2165325652750919,31,60.49764138169888,-0.4986875,0,2.0
TUN,1.7118416447221116,0.30503253041548584,22,53.92472479737005,-0.4913544,0,1.0
SPM,2.447462822303628,0.3693640884015149,24,57.40545333188234,-0.48443663,0,4.0
LBR,2.5354105973558565,0.12880462229728795,27,56.067919058100024,-0.4834811,0,2.0
DOM,1.0253940087595046,0.1613476789280145,28,56.81325408785893,-0.47077298,0,1.0
DZA,2.8399036516562424,0.34474995104088313,29,54.31118829037504,-0.4702295,0,2.0
NAM,2.0408045388243146,0.305998048072056,35,56.43144114745112,-0.46815526,0,2.0
ECU,2.723798978146928,0.3574870984058113,32,55.1702982585807,-0.45577,0,3.0
RWA,1.7682652867545745,0.48412440365480847,20,61.7216967359938,-0.43699008,-9,2.0
MDA,1.4410270816176802,0.16924168606037215,28,60.39290430175983,-0.42721644,1,2.0
EGY,2.2602765718948885,0.324906566994445,31,54.63542176255657,-0.42643473,0,2.0
TUV,2.206137321707956,0.11927841031298703,24,59.22737118067686,-0.38441202,0,4.0
MKD,1.871600192178541,0.12319666987784617,27,61.414260925215004,-0.37513033,0,1.0
ANT,2.4988465716980364,0.2791270119040792,24,55.28719101113706,-0.36364457,0,2.0
OMN,2.85676535751122,0.3635084234016853,33,55.43749132457307,-0.34685364,0,4.0
ERI,1.5339783381745509,0.08179437966895431,30,58.58008195052616,-0.3254544,-9,2.0
TCD,2.9304896728255656,0.3622924635446799,23,53.837207211405634,-0.30311888,0,2.0
MAC,1.2041953237975982,0.08453005816484671,25,57.71349405498095,-0.29771438,0,1.0
AZE,2.9734692822754423,0.3512054591651408,29,54.46951654399656,-0.29049328,0,3.0
ZMB,1.932504046364388,0.20965024361870965,33,57.08972993489301,-0.2757774,0,3.0
PYF,1.7684225268209293,0.15305630584946783,31,55.60673099469834,-0.27243978,0,1.0
GRL,2.429514161377248,0.34416515331388375,23,57.14524339493469,-0.22490646,0,3.0
NCL,3.088044129516025,0.2166179775295929,24,60.87792611779085,-0.20553105,0,2.0
CUB,1.5610960290876894,0.18867832849410504,33,57.28310784277117,-0.1954842,0,2.0
IRN,2.7859097080137243,0.3719495261268021,29,54.685474307304936,-0.15193506,1,4.0
ATF,2.384116100236501,0.2501128079879503,30,57.007315011754685,-0.10384382,0,2.0
KIR,2.1246324980716897,0.1998315666440943,26,56.46974070802954,-0.088512495,0,2.0
SWZ,1.6272735250939148,0.11413013684481188,25,59.04747068061726,-0.08239411,1,2.0
PHL,2.076860398551563,0.22590355593126676,28,61.54291253499904,-0.08033546,0,4.0
PSE,1.2888685841161722,0.1796076579725987,25,59.20197241505505,-0.062408734,0,4.0
AFG,1.680676626537003,0.22510071660066666,20,54.441995860959594,-0.05779495,0,1.0
JAM,0.992500220906753,0.18747539021854143,31,59.246364134776435,-0.05700171,1,3.0
COM,2.579042343398858,0.3711331345150005,25,54.6309352714835,-0.055207707,1,3.0
CRI,1.361720526245832,0.20226379344460643,22,61.62051847304308,-0.048536554,1,3.0
PAN,1.5057242185777355,0.12157825726608984,37,56.37483850066703,-0.022754699,0,1.0
TTO,2.4740612471927186,0.2569640095780198,27,55.04847689845931,-0.017241579,0,2.0
BWA,1.9472713661567551,0.32912678994634426,30,57.776500794761525,-0.013252832,0,4.0
TKL,2.11457299037978,0.10969598743213549,27,58.277523209355884,0.002483217,0,2.0
CPV,1.225073903297363,0.12462952686702933,35,58.434359150568554,0.0044830013,0,2.0
GEO,2.1977191886690925,0.21157175836163888,28,54.523465658831185,0.008217178,0,1.0
KAZ,2.7728197979820735,0.3438665325658281,29,54.24547034166396,0.014684635,0,2.0
BTN,1.9199296379203534,0.16087605197937027,23,60.305587990178786,0.022724645,1,2.0
JOR,1.4527376876495124,0.0650352557112105,25,60.24833046269987,0.05752397,0,1.0
NRU,2.1428706816005745,0.24952591470969587,28,58.6788472763471,0.05898812,0,4.0
CCK,2.238826399337151,0.15997609642428,29,59.224431654354824,0.085139796,1,3.0
VCT,2.184184102712599,0.09616721049915578,35,57.31390065776538,0.08668258,1,2.0
CAF,2.321777986095018,0.2592051702424686,29,55.421310921461945,0.110875554,0,2.0
GRC,0.9884499327572807,0.026267638135566873,29,62.166262160625735,0.12622112,leontief,4.0
TUR,0.44402789757519634,0.01476712543018377,28,62.30519138924512,0.14092413,leontief,4.0
COL,2.746125712628975,0.28549014922114513,23,55.545800344692985,0.14762783,0,2.0
LBN,0.8210681641707884,0.03051820266625005,34,61.8450958712778,0.15244429,leontief,3.0
IND,0.9634968953232071,0.030117132986143047,26,58.56396861181494,0.15638131,1,1.0
LBY,2.8929226472930085,0.36758700227465124,22,54.07060766639805,0.17946309,0,2.0
SLE,1.9260642874507605,0.27610733830570133,30,55.56376413938882,0.17986113,0,2.0
AUS,1.7644428142246298,0.10186035466075782,27,55.302185824991334,0.18285409,0,0.5
CHL,1.7732797911994773,0.18684026592799163,27,55.946135916440625,0.19113302,0,1.0
URY,1.4459505348701451,0.10671140334406182,25,58.85756757633399,0.22693326,1,2.0
MNP,1.9313298273217514,0.17914762277032759,22,56.41852638690445,0.24500374,0,1.0
ARE,2.6965455958002105,0.3480501080874465,16,54.62320405029117,0.24532783,0,2.0
ARM,1.3389272747270482,0.1876624099419395,34,58.271232859771715,0.24563468,0,2.0
SYC,1.6406800532629258,0.6694446971202415,23,63.126563152404394,0.24912664,-9,4.0
BGR,0.9607328628793848,0.1061490867004582,32,61.921231802613825,0.25529754,0,0.5
HKG,0.9532708355346564,0.07321917702649716,26,61.74224349418195,0.26007244,1,1.0
COK,2.3916290277250285,0.35124339720259545,23,56.63641423486767,0.26490933,0,3.0
GRD,2.563710248237774,0.07667669540406474,31,55.853099576334415,0.26912665,leontief,1.0
TLS,2.836648058037629,0.33403218004989665,30,54.66536602817486,0.28913587,0,2.0
BRN,2.9185028220012645,0.35618067398085906,26,54.62661464438913,0.29028714,0,3.0
LCA,1.6973376016291943,0.12108484136965647,22,58.767274333145195,0.29130176,1,2.0
DMA,1.4825512996343206,0.07755762458643001,34,61.36356737435137,0.30797732,-3,1.0
VEN,2.8464148782864784,0.3654389597916926,27,54.28599892364978,0.33280393,0,2.0
BHR,1.634100984038636,0.06448217319792082,28,59.00699857718608,0.33959165,0,4.0
PRT,0.42619165792039687,0.14668110902469633,29,61.07663142182097,0.34429774,1,1.0
KNA,1.4675244394992197,0.10780354702269956,32,61.41343421687509,0.3704714,1,2.0
CXR,2.4001109861541647,0.3603813714885038,25,56.35563727669909,0.37310308,0,3.0
BIH,0.6502550882136353,0.1694419203213029,27,60.52130353018103,0.37661847,1,1.0
BHS,2.0028719844916694,0.1228750822547886,25,59.77398771843313,0.37862355,1,2.0
THA,1.0291007678707593,0.013868659267972872,26,61.54908616608496,0.4000564,leontief,3.0
PRK,1.3137284954174195,0.046172313138035825,18,60.38906811640325,0.412077,0,0.5
NIU,3.004070135239981,0.15824524954260388,26,58.534487221556034,0.42373696,0,4.0
BMU,2.4927292862906953,0.252045145867003,27,60.44692925109849,0.4791706,1,4.0
GUM,1.660554687257136,0.11527926324890614,24,59.10294234084043,0.48000488,0,4.0
CHN,0.5379051031514283,0.051404577265089846,29,64.11226210399796,0.48295352,-3,2.0
ZAF,1.135624273541601,0.09822907215330923,26,59.32918490700888,0.48387912,1,2.0
STP,1.3415192633054547,0.15836902128089325,24,59.28241558901008,0.4941049,1,3.0
SHN,2.439657195777346,0.13958210645709968,26,60.174097749026245,0.50777996,1,2.0
SMR,1.4774645265137392,0.06092719608980879,23,60.23212852533619,0.5129509,1,2.0
ROU,0.4792678458997683,0.19573069128662857,32,61.98981559395704,0.5163847,1,1.0
IOT,2.168336284120516,0.1481554665880489,27,62.65860622290093,0.53365207,1,4.0
TCA,1.464507683118042,0.3094429356250411,25,57.53946397532191,0.56425095,1,4.0
LTU,1.0389595641655427,0.052907472383708964,32,59.99806274555687,0.56891036,0,3.0
NZL,1.3476975766731802,0.14946626747717462,26,58.18747142601443,0.57087165,0,4.0
MNE,1.120755286842182,0.06451491217535144,29,59.215493848638985,0.5873758,1,1.0
ISL,2.1827716047182504,0.3339284142728255,27,55.77482153493155,0.61441046,0,2.0
SRB,0.6553319322414835,0.07267502871077103,28,61.47228587877186,0.62056243,1,0.5
ARG,1.7152595639332835,0.1697631272322685,28,57.90585304205707,0.6483574,1,3.0
KWT,2.8939103144607854,0.36906591000102074,33,55.20609789625298,0.707232,0,3.0
WLF,2.321625502686563,0.15596248483912212,22,60.210939828948966,0.72519714,0,3.0
AND,1.3164964323439352,0.2327191889083512,30,60.06575485909329,0.737842,0,2.0
SAU,2.8643540654154758,0.3697740457893305,24,55.1011494602973,0.74439555,0,3.0
LVA,0.820815651713058,0.03442613155666807,25,62.276443509070276,0.7459977,-3,1.0
HRV,0.7897536429090305,0.08060363689074512,26,60.04892176252303,0.74626166,1,1.0
CYP,1.0012517241201317,0.07540642214150095,18,60.97556590718572,0.7608365,0,0.5
BRB,1.795699133253147,0.17869136022306775,22,54.741438011127435,0.79396385,0,1.0
EST,0.5718832144175079,0.10935138877368744,30,61.82540044668217,0.8196044,1,1.0
QAT,2.869787855269384,0.36789612194015686,28,53.872749801669286,0.8391012,0,2.0
CYM,2.226555330899531,0.06276936764240637,26,59.844729149507955,0.86046976,0,1.0
GIB,2.6906779994186154,0.1048284156491438,26,55.009312537946485,0.8740556,0,1.0
MYS,1.7078129532967306,0.11524099338883398,26,60.189119539110074,0.8848477,0,2.0
VGB,1.7128727073692946,0.08157314636391422,26,59.988966093545045,0.9019071,1,2.0
NFK,2.1929781329762092,0.29768725079456804,30,57.49393051571265,0.9169955,0,2.0
BLR,0.8890933055337631,0.12829733757957895,39,60.812949071529225,0.93598914,1,1.0
AIA,1.4770233044051915,0.2740433020344911,22,59.34587469845892,0.95134,1,3.0
WSM,1.620524199438309,0.20291298503105015,27,54.694039222451686,0.96754545,0,1.0
ESP,0.30708234739981943,0.1632057277720308,40,61.01139372118034,1.0013586,1,1.0
ASM,1.6141023521438789,0.03931385119594322,30,57.5598311710215,1.0091392,1,1.0
BRA,1.896136577718736,0.22490076667613557,21,53.931746652879895,1.025786,0,1.0
UKR,1.0669354405240805,0.0685984005189959,29,60.31622173286805,1.0735967,1,1.0
MSR,2.73394347716202,0.12803874461125797,21,62.69568633684685,1.0780209,0,1.0
ABW,2.0643798614891447,0.18212189008065693,25,54.19063396818445,1.091437,0,1.0
MLT,1.8929762368636547,0.16897142397970177,23,61.905231165910834,1.1936024,0,2.0
ITA,0.45225771482834903,0.1421611752890788,21,61.898958444738774,1.2411898,1,0.5
ISR,0.9314801054285309,0.0929323782898378,29,60.095601520811684,1.2655866,1,1.0
MEX,1.9403082990963756,0.19928749621820274,25,54.39327759176266,1.3185279,0,1.0
POL,0.33295198674961257,0.08166283270227281,23,62.021731611743455,1.3280739,-3,1.0
MYT,1.619925530421645,0.10585541432051093,26,55.95700798884851,1.366303,leontief,1.0
DNK,0.8033452151591685,0.017169693394831653,25,56.985540180362875,1.3748914,-3,1.0
NOR,2.5661306121181506,0.34793513828592215,31,54.34785840040383,1.3998065,0,2.0
CAN,2.1075125969025494,0.22721825165385223,31,53.744787509639146,1.4133382,0,1.0
RUS,2.686152087776462,0.34742051204,25,55.358171814825546,1.4413986,0,3.0
ATG,1.044910426593321,0.11731555314575659,30,61.83743705503537,1.4846163,0,1.0
HUN,0.6292098612890047,0.21057832662563425,31,61.745066062038084,1.5198447,1,2.0
SVK,0.7664914497560242,0.16650393016971776,30,62.51524824943071,1.5410764,1,1.0
NLD,0.9609206673187514,0.07217114005195402,36,57.26205563327653,1.5679227,0,1.0
IRL,0.9401074607181592,0.143869831909205,29,61.84747535514387,1.5751448,0,1.0
SVN,0.46566217897987516,0.24986755318473353,31,61.06799724384754,1.5938449,1,2.0
S19,1.7315640744425966,0.24574735985271723,21,61.94268169622054,1.6146071,1,3.0
LUX,0.6779446053601589,0.05297009203739578,29,62.15956987825336,1.6526773,-3,1.0
SGP,1.836416550880196,0.16919942123170528,32,60.77459549762981,1.6535026,0,4.0
BEL,0.44710212587629744,0.07126302673151819,24,60.66629089857926,1.6728449,1,0.5
FRA,0.5823342295500136,0.16311052889934452,25,61.14331026845795,1.675208,0,3.0
KOR,1.2303281232673737,0.1392874202908725,14,60.55613005612535,1.7371271,0,4.0
AUT,0.35580831569366517,0.275468828689155,29,62.302194340707246,1.826614,1,1.0
GBR,0.9915320344126162,0.09971383120463562,32,54.25511221277873,1.867506,0,0.5
CZE,0.5479753509880563,0.2245365277355197,28,61.49271703422227,1.9498953,1,2.0
USA,0.41118130349182475,0.20125007080558688,27,62.01832532231251,1.9755117,1,1.0
FIN,0.5783596649699204,0.16832367680973093,30,62.652504515136165,2.0261834,1,2.0
SWE,0.4371121619093492,0.09356975189800854,30,61.970701310055254,2.1346323,-3,1.0
CHE,0.7763283816881645,0.13168226591264187,31,62.6050147630015,2.2167883,0,0.5
DEU,0.3614270288251949,0.2742315215828849,19,62.07926288498426,2.2883832,1,2.0
JPN,0.6380834101602738,0.2646927696926381,34,61.72863974331161,2.5083983,1,2.0
