country,kl_divergence,clarity,pred_num_caps,pred_eci,actual_eci,best_rho,best_nu
ARM,2.1050031154027806,0.28048136812367097,21,51.16963822331394,0.6296693,1,2.0
GEO,1.9898174179128876,0.26657111487670526,25,49.22607475557213,0.6440193,1,2.0
AND,1.081590846871584,0.039295594675825996,27,53.09104517928111,0.705581,1,1.0
HRV,0.687872499764322,0.0587002538746777,19,53.48354719228159,0.7127671,0,0.5
MSR,2.1746710093701207,0.25999099988620233,32,54.734560327577334,0.7173212,0,4.0
ARG,1.220392831299864,0.21219446693056687,33,55.03609920916653,0.7507883,0,3.0
NZL,1.0132792577503116,0.12875437073929308,31,54.4718251980448,0.75133336,1,3.0
MYS,1.5850679556495795,0.20807067107665378,28,53.717977152425995,0.75403905,1,3.0
EST,0.7872291360938543,0.0839152305327715,34,53.71698225066555,0.7579824,1,2.0
SLE,2.2255055517736557,0.08880098962666105,23,56.65095908560975,0.7908643,0,1.0
SCG,0.8471688644484807,0.11896579539450036,27,52.16853466263675,0.7968661,0,1.0
NFK,2.770446846463217,0.05273598108005684,34,55.32530160391558,0.83241415,0,1.0
SAU,1.218881076279744,0.14854995978047414,23,52.438813186568,0.8368468,1,1.0
SMR,1.3013815161352567,0.2450041701886413,26,54.43415929891687,0.86609423,1,4.0
CCK,1.4435153345700522,0.07862712303209574,26,55.946682078915416,0.8778193,1,4.0
MLT,2.324998288135652,0.27800625541875,22,54.20411446712755,0.9074843,1,3.0
BRA,0.5914169031030583,0.07466638868485398,25,54.11923719424717,0.92400867,1,2.0
STP,1.4234523695791912,0.09650890538483037,34,57.072846319164974,0.9273901,1,2.0
CXR,2.692193433069068,0.28575466830219287,21,51.80344360347826,0.95474553,0,3.0
BRB,1.7879731290810859,0.09407004473994651,31,50.32470949340216,0.9847953,1,1.0
TUV,1.4239143243682224,0.07279104776870915,29,56.33859628952283,0.9993491,1,2.0
BLR,0.9187052392318471,0.22530280105374145,26,55.543712508023354,1.0033957,1,2.0
NIU,2.201697842244114,0.1253539169304032,22,57.17039590036411,1.0871075,1,3.0
MYT,1.1853809989527253,0.07221440528186907,27,55.88109668190894,1.0929453,1,1.0
UKR,0.6262207595812352,0.15437570750174157,30,54.79742914907972,1.0966358,1,4.0
ESP,0.3375681562625499,0.12244193782145762,34,56.693707520784294,1.0984703,1,1.0
AIA,2.7684217637987287,0.043985899885771285,27,47.743330741552946,1.1136853,0,0.5
SHN,1.5734323217577655,0.13537782702466594,30,55.49423427715589,1.1222677,1,2.0
MEX,0.6948424911022361,0.1040849573356285,27,56.213898645451046,1.1458654,1,1.0
POL,0.40869307406638233,0.1868003310506543,35,56.53929616421726,1.1741852,1,1.0
NRU,2.544899129894152,0.23196056788282415,17,51.72275967928778,1.1811007,0,2.0
WLF,2.4145843450616598,0.21926698226549968,31,55.92977395510318,1.2089335,0,3.0
ITA,0.27287225048646224,0.12803740978854583,31,56.6109969723756,1.2587383,-3,2.0
ISR,0.707941674453531,0.0958645745984461,21,55.181772934104096,1.2744557,1,1.0
HUN,0.5541265552653556,0.10041156987814115,28,54.8304225804349,1.3119235,1,4.0
SVK,0.5099848302941147,0.13682516146102575,23,56.636795527044235,1.3472499,1,1.0
NOR,0.966643832503651,0.13393386685454645,22,56.16765895101344,1.386031,1,3.0
DNK,0.6014174064338327,0.12416284324897753,37,57.93241355386564,1.3954715,0,1.0
CAN,0.5425319836611168,0.19413039194942627,24,55.56571526632583,1.4055123,1,1.0
SGP,1.7672666516933744,0.20713920631958482,26,56.13500151242033,1.4651259,1,2.0
ASM,1.883064371722429,0.17143764611926837,25,53.19714752529084,1.468096,1,3.0
S19,1.43127461161622,0.23039550065854497,28,54.98904925200909,1.4734937,1,4.0
SVN,0.4085869863174771,0.2051321161080567,29,57.17745876796935,1.4823186,1,1.0
RUS,1.4069221250947823,0.08629652328480775,18,53.22997554679758,1.4974222,1,3.0
KOR,1.3041047771649041,0.2060621541793689,27,56.454256272866026,1.5059482,1,2.0
IRL,1.224282600342284,0.09414305357375197,30,55.65599181686428,1.5711603,1,2.0
NLD,0.3334755963677756,0.17764681686534378,29,56.32702761093722,1.602159,1,1.0
FRA,0.3112660849656575,0.1658286921864286,20,57.3506115070612,1.630333,1,1.0
CZE,0.383259367566373,0.25234276992998417,33,57.83147600588087,1.7229362,1,1.0
BEL,0.36220143204530847,0.21754097888746682,36,56.029920224155966,1.7404598,1,1.0
LUX,0.6528315834880971,0.2166731367721063,23,58.0261140866532,1.7526987,1,1.0
AUT,0.4684426380953572,0.21432478760141271,35,55.7668545296823,1.8157965,1,4.0
GBR,0.34309691772500067,0.1509724316570047,28,57.523034437389065,1.9100802,1,0.5
USA,0.2974130002476425,0.24780047874720912,28,57.27664698700044,1.9603804,1,1.0
FIN,0.6669531308562734,0.20252911878389923,32,57.63920076604856,2.0530303,1,2.0
CHE,0.5400985284594337,0.19647695118064123,21,58.22711426561479,2.1463172,1,1.0
SWE,0.39320540057628395,0.2307773147846771,33,57.599430246951805,2.1861303,1,1.0
DEU,0.3454975833494251,0.23311718265891335,26,58.46201431406751,2.3238354,1,1.0
JPN,0.5694021518017954,0.20928775560355817,21,57.49169520076932,2.4349535,1,1.0
