country,kl_divergence,clarity,pred_num_caps,pred_eci,actual_eci,best_rho,best_nu
BOL,1.9371388028197498,0.154282621480184,26,61.68951411537308,-1.0044128,1,1
LBR,2.547674745725547,-0.0015055153043188607,38,65.54358051949664,-0.98394376,1,1
MDV,2.9574114311691755,0.08355158232016535,23,62.44959421141324,-0.972749,1,1
LBY,1.8621208642519,0.18028017769662097,25,62.00244265693835,-0.9542155,1,1
YEM,1.8887316675763257,0.07547578142528566,34,63.38897327869522,-0.94877344,1,1
LKA,1.0482178557800614,0.0983363691692688,24,62.6866113601881,-0.9360757,1,1
MNG,2.202373742393087,0.10314844368024723,29,61.940613983978395,-0.92970383,1,1
CIV,2.050591767854713,-0.07271318276170446,28,64.12609111953023,-0.9105359,1,1
ALB,1.4825266558383203,0.07081994895571664,24,62.31872628329881,-0.89443535,1,1
DZA,2.782104946895789,0.21497652856305172,23,62.41284246440109,-0.88555753,1,1
GMB,2.062973703064957,0.055776278472657426,25,64.63974028088408,-0.88370913,1,1
SUR,1.4390776045776585,0.08795575635605735,23,64.3329697637799,-0.87684333,1,1
MAR,1.1449300077333961,0.003297992328707311,39,62.17056332771194,-0.87350863,1,1
MWI,2.6976738578033355,0.1351752934350513,25,62.43443159836598,-0.86899143,1,1
AGO,1.8916174605519895,0.06531725531344368,28,64.81370447017885,-0.86859983,1,1
CMR,1.0091173691238742,0.03478158442794688,26,64.44258209088265,-0.8455985,1,1
PAK,0.6721000649358364,0.07946017477067713,22,62.75407405885765,-0.82286096,1,1
UZB,2.0943182514613934,0.15922682286827095,23,61.20326537428079,-0.8188576,1,1
FSM,3.06817700565617,0.04727968512216274,23,63.83506701806704,-0.8156079,1,1
ZWE,2.1903191980656183,0.11409082981336516,25,63.36365673157374,-0.7737313,1,1
ECU,1.2566548224376377,0.019969302883097062,55,64.34968391921375,-0.74314564,1,1
TGO,2.509655572881547,0.1663999756174004,28,63.650157614585005,-0.7140089,1,1
GHA,1.4705897333919706,0.11033984863730495,28,61.619879332953346,-0.71110725,1,1
HND,0.9646636097221253,0.019310297084224493,24,64.87154043757708,-0.70847106,1,1
PRY,2.596269369057914,0.20603744364079424,23,62.65803003815179,-0.7047482,1,1
NPL,1.5482721859771118,0.20603388032669845,20,62.27959575919978,-0.6883938,1,1
BEN,1.84816310462029,0.0664041066171126,24,62.61883427651558,-0.6778058,1,1
GRL,2.4830623655999218,0.04586933732812193,23,62.7051236474569,-0.65138924,1,1
ZMB,1.833820661759799,0.12200075793168563,28,62.81831540456009,-0.6407523,1,1
KEN,2.0474344420046346,0.13024505557535127,30,62.06322986313691,-0.6353517,1,1
SEN,1.463590266783715,0.04878032317060599,27,62.82964369370879,-0.6161691,1,1
MUS,0.8188595394112721,-0.024479896953744973,29,64.33831052886639,-0.5882045,1,1
PER,1.1562334554052658,0.0956222621681373,48,62.92330275130769,-0.581744,1,1
SYR,1.428138773715897,0.018585791215546044,25,63.67389865294734,-0.54931486,1,1
VNM,1.0679484902790075,0.06776026066891239,45,62.605786598731484,-0.53969544,1,1
FJI,1.8982147311193949,0.22082894422826804,22,61.97741660569844,-0.533896,1,1
VEN,1.8490283247455084,0.18557323932877123,30,61.44305529632716,-0.5260532,1,1
BLZ,1.3507428264759227,0.03878586568761799,30,63.26745620481194,-0.5171748,1,1
RWA,2.6510848251248325,0.1811297069744262,21,61.38210857850521,-0.5167504,1,1
UGA,0.9708478279839691,0.17987442087717798,27,61.613050739428715,-0.50347114,1,1
AZE,1.876277637569486,0.06585490868910404,32,61.77920924844544,-0.5020116,1,1
COM,2.9521142870740493,0.13220660402473328,28,61.0381898313367,-0.4940496,1,1
CPV,2.9486927321241865,0.13831883191469763,27,61.065231193413396,-0.48361078,1,1
MDA,0.6368465550933989,-0.1454229508819258,30,64.07104767228233,-0.44884878,1,1
TON,2.9768594048514023,0.13349282726848832,31,66.47894385720458,-0.44745687,1,1
GTM,0.8511914098357146,0.17252295450853938,29,62.95833244595052,-0.44620025,1,1
CUB,2.1776338233482226,0.05036117300553411,30,64.43443971273508,-0.4127591,1,1
NAM,1.643698006271684,0.020666768851357875,31,62.819408208497755,-0.41197732,1,1
MKD,1.5821940539725654,0.05321257322443407,26,64.71172085784589,-0.36016604,1,1
SLV,0.6500194818464203,0.1372212136572447,37,63.84668543444908,-0.3480869,1,1
KIR,3.6617133464431983,0.1565729651349861,26,61.627329099799425,-0.33355007,1,1
NCL,1.4373369174812556,0.008244394344883776,27,62.580086396911305,-0.32645193,1,1
DOM,1.6073919085043131,-0.008905954813719807,36,65.77384299673497,-0.31134558,1,1
MHL,2.890619002896001,0.08008640766725894,23,61.3051410407086,-0.28031236,1,1
GAB,2.175194103968613,0.06736021135082138,27,63.471497834418685,-0.2717505,1,1
TUN,0.9609651839525412,0.047503206604557646,34,64.65837069190522,-0.2716364,1,1
PRK,1.7010156787076451,0.018175204681258772,33,62.679102684739405,-0.22955416,1,1
JAM,1.4316709953115931,-0.006479921728925975,29,64.9613528390441,-0.22620627,1,1
EGY,0.827817213894317,-0.015523892929745431,36,65.05628717361921,-0.20239411,1,1
DJI,2.0131264097147348,0.11398731250614702,25,61.41122453373807,-0.20197709,1,1
BWA,1.6389716433245052,0.09753587619356252,25,65.49368161255694,-0.18460147,1,1
IDN,0.625767562522186,0.04532511194700084,29,64.68980939415846,-0.18431373,1,1
PYF,1.3984253789553713,0.04398096504412419,33,62.74167709272637,-0.16907908,1,1
CAF,2.9456225681034107,0.07728463588208245,32,65.34249369932414,-0.1441466,1,1
FLK,4.439427686401335,0.03188150141454327,37,63.231436079776984,-0.12662345,1,1
PLW,2.296599292983642,0.0985909747241902,21,63.33501641534446,-0.12129853,1,1
JOR,1.6152316826532882,0.13369380514401463,20,63.09387890978454,-0.117384516,1,1
KGZ,1.6232912883521082,0.0450039838391626,30,65.13720961262841,-0.117041,1,1
ARM,1.837726486951905,0.13650848978131713,29,63.8078319560081,-0.08392011,1,1
OMN,1.5488686309536952,0.11763715932174579,19,64.70461249820971,-0.018691698,1,1
PCN,1.7758149370745853,0.014397023242324614,28,63.71625834648176,-0.013534556,1,1
PSE,1.000994602649536,0.01212151886344548,26,63.94444440578022,-0.010393238,1,1
MAC,1.879692239622584,0.02844338751730091,31,65.22340942317128,-0.009271627,1,1
GEO,1.0389607656677242,0.04010607539920097,42,64.02653890275906,0.034390084,1,1
TTO,2.14964804614098,0.15178488254834377,20,62.3734081687151,0.035562705,1,1
SWZ,0.9412414520780147,0.06420841033305669,29,65.22275353021509,0.096751004,1,1
ATF,3.4289714959893733,-0.03093957521975632,30,63.22595870970476,0.10383426,1,1
LBN,0.7940531129742175,0.029048896095384524,24,64.3792248684615,0.10800103,1,1
IRN,1.1920968174741389,0.09890162514333078,26,63.531142828917375,0.117774256,1,1
AUS,0.9757998215980079,0.0538046517464662,33,63.46362425558067,0.1367391,1,1
BHR,1.2329811053906035,0.16605988658580784,25,62.3535972764376,0.13829513,1,1
GRC,0.5522392326187874,0.07796954061049843,31,64.96935562560792,0.15580869,1,1
GRD,2.0245561297310277,0.22165864204267316,24,64.50692716882351,0.16109921,1,1
CHL,1.261290002479321,0.1286763392095741,24,63.08217037649866,0.17828375,1,1
SLE,1.487722589633481,0.02816652161730404,24,66.11561906160273,0.1784035,1,1
DMA,1.2033056632877739,0.00017910245103791578,41,65.84793197558388,0.18373333,1,1
WSM,1.4138212658378466,-0.016057964735632257,36,62.681750616993476,0.18415566,1,1
PAN,1.785887568958185,0.13119906729987008,23,64.52429388633409,0.18668972,1,1
URY,1.315919106517035,0.056830895786024405,33,62.045459189945845,0.19347651,1,1
